CO_IES;SG_UF;NO_MUNICIPIO;NO_CINE_ROTULO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;NO_CINE_AREA_DETALHADA;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_NACESTRANG;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_NACESTRANG;ANO
55;SP;São Carlos;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2013
55;SP;São Carlos;Física aplicada;"""0533F02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;32;3;29;0;29;2;1;0;0;0;3;0;0;0;0;0;6;1;5;0;4;2;0;0;0;0;4;0;0;0;0;0;2013
55;SP;São Carlos;Sistemas de informação;"""0615S02""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0615;Gestão e desenvolvimento de sistemas de informação;46;3;43;0;32;8;3;1;1;0;10;1;2;1;0;0;26;5;21;0;14;8;0;0;0;0;17;2;2;0;0;0;2013
55;SP;São Carlos;Matemática formação de professor;"""0114M01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);3;0;3;0;1;1;0;0;0;0;3;0;0;0;0;0;6;4;2;0;2;3;0;0;0;0;3;0;1;0;0;0;2013
55;SP;São Carlos;Matemática;"""0541M01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;5;2;3;0;4;1;0;0;0;0;3;0;0;0;0;0;5;1;4;0;4;1;0;0;0;0;3;0;1;0;0;0;2013
55;SP;São Carlos;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;23;9;14;0;22;1;0;0;0;0;2;0;1;0;0;0;9;2;7;0;6;2;0;0;0;0;5;0;0;2;0;0;2013
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;13;7;6;0;6;6;0;0;0;0;8;0;0;0;0;0;2013
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;6;0;6;5;0;0;0;0;5;0;2;1;0;0;2013
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;10;0;7;4;0;0;0;0;7;0;1;0;0;0;2013
55;SP;São Carlos;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;0;0;0;0;0;3;0;0;0;0;0;2013
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;5;1;0;0;0;0;4;0;1;1;0;0;2013
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;15;8;7;0;14;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;8;5;3;0;7;0;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;65;33;32;0;57;6;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;59;36;23;1;53;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Saúde e bem-estar;"""0011A09""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;101;39;62;1;86;10;3;0;0;0;18;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Engenharia, produção e construção;"""0011A07""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;661;153;508;6;642;9;2;0;0;0;23;3;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;33;6;27;0;17;9;1;1;0;0;17;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;770;485;285;6;551;124;14;18;9;3;60;0;10;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;21;5;16;0;16;3;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;40;7;33;0;20;12;3;0;0;0;4;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;47;25;22;0;45;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;Administração;"""0413A01""";04;Negócios, administração e direito;041;Negócios e administração;0413;Gestão e administração;213;87;126;1;195;15;1;1;0;0;16;0;4;3;0;1;216;81;135;0;133;73;2;1;0;0;150;3;9;30;1;0;2013
55;SP;São Paulo;Administração;"""0413A01""";04;Negócios, administração e direito;041;Negócios e administração;0413;Gestão e administração;37;22;15;0;34;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;Arquitetura e urbanismo;"""0731A02""";07;Engenharia, produção e construção;073;Arquitetura e construção;0731;Arquitetura e planejamento urbano;157;103;54;1;154;2;0;0;0;0;3;0;1;1;0;0;124;82;42;0;44;67;1;1;0;0;51;1;6;11;0;1;2013
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;5;0;8;0;0;0;0;0;6;0;1;0;0;0;2013
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;5;0;8;1;0;0;0;0;6;1;1;1;0;0;2013
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2013
55;SP;São Paulo;Artes visuais;"""0213A03""";02;Artes e humanidades;021;Artes;0213;Belas artes;5;2;3;0;5;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;4;0;0;0;0;3;0;0;0;0;0;2013
55;SP;São Paulo;Artes visuais;"""0213A03""";02;Artes e humanidades;021;Artes;0213;Belas artes;7;3;4;0;5;1;0;0;0;0;2;0;0;0;0;0;5;2;3;0;2;2;0;0;0;0;1;2;0;2;0;0;2013
55;SP;São Paulo;Artes visuais;"""0213A03""";02;Artes e humanidades;021;Artes;0213;Belas artes;6;2;4;0;4;1;1;0;0;0;0;0;0;0;0;0;5;3;2;0;1;4;0;0;0;0;4;0;0;0;0;0;2013
55;SP;São Paulo;Artes plásticas;"""0213A02""";02;Artes e humanidades;021;Artes;0213;Belas artes;7;7;0;0;6;1;0;0;0;0;0;0;0;0;0;0;4;2;2;0;2;1;0;1;0;0;3;0;0;0;0;0;2013
55;SP;São Paulo;Astronomia;"""0533A01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;16;2;14;0;13;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;Biblioteconomia;"""0322B01""";03;Ciências sociais, comunicação e informação;032;Comunicação e informação;0322;Ciência da informação e museologia;36;24;12;0;16;9;0;3;0;0;5;0;1;0;0;0;29;18;11;0;3;13;2;2;0;0;14;5;5;0;1;0;2013
55;SP;São Paulo;Ciência da computação;"""0614C01""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0614;Ciência da computação;54;6;48;0;50;3;0;1;0;0;7;0;0;0;0;2;27;1;26;0;17;7;0;0;0;0;16;0;0;1;0;0;2013
55;SP;São Paulo;Ciências atuariais;"""0542C01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0542;Estatística;51;15;36;0;46;2;0;1;0;0;1;1;0;4;0;0;25;10;15;0;15;8;0;0;0;0;19;0;1;0;0;0;2013
55;SP;São Paulo;Biologia formação de professor;"""0114B01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;17;9;0;11;14;0;0;0;0;20;0;0;1;0;0;2013
55;SP;São Paulo;Biologia formação de professor;"""0114B01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;12;4;8;0;4;6;0;1;0;0;6;0;0;1;0;0;2013
55;SP;São Paulo;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;21;11;0;18;14;0;0;0;0;21;0;3;4;0;0;2013
55;SP;São Paulo;Biologia;"""0511B01""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0511;Biologia;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;26;12;14;0;9;13;1;1;0;0;14;0;1;1;0;0;2013
55;SP;São Paulo;Biomedicina;"""0914B01""";09;Saúde e bem-estar;091;Saúde;0914;Tecnologia de diagnóstico e tratamento médico;40;27;13;0;37;1;0;0;0;0;21;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;Contabilidade;"""0411C01""";04;Negócios, administração e direito;041;Negócios e administração;0411;Contabilidade e tributação;146;65;81;0;130;14;1;0;1;0;13;0;1;5;0;2;131;46;85;0;60;52;4;2;0;0;66;0;9;20;0;1;2013
55;SP;São Paulo;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;56;20;36;1;48;4;0;1;0;0;1;0;0;0;0;0;27;11;16;0;18;8;0;0;0;0;20;1;3;0;0;0;2013
55;SP;São Paulo;Ciências naturais formação de professor;"""0114C02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);101;47;54;0;63;22;3;4;2;1;3;0;2;0;0;2;25;22;3;0;5;12;1;1;1;0;12;0;5;1;1;0;2013
55;SP;São Paulo;Economia;"""0311E01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0311;Economia;191;51;140;1;170;16;0;2;0;0;16;0;3;2;0;1;124;39;85;0;86;35;1;0;0;0;91;1;8;8;0;0;2013
55;SP;São Paulo;Programas interdisciplinares abrangendo saúde e bem-estar;"""0988P01""";09;Saúde e bem-estar;098;Programas interdisciplinares abrangendo saúde e bem-estar;0988;Programas interdisciplinares abrangendo saúde e bem-estar;4;1;3;0;4;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;2013
55;SP;São Paulo;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;"""0588P01""";05;Ciências naturais, matemática e estatística;058;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;0588;Programas interdisciplinares abrangendo ciências naturais, matemática e estatística;8;2;6;0;6;2;0;0;0;0;5;0;1;1;0;0;5;1;4;0;5;0;0;0;0;0;4;0;1;0;0;0;2013
55;SP;São Paulo;Ciências sociais formação de professor;"""0114C03""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;15;14;0;9;16;0;0;0;0;16;0;0;1;0;0;2013
55;SP;São Paulo;Ciências sociais;"""0312C02""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0312;Ciências sociais e políticas;213;100;113;0;173;32;1;1;1;0;28;1;2;4;0;1;132;56;76;0;62;56;2;1;3;0;88;7;10;3;0;1;2013
55;SP;São Paulo;Produção editorial;"""0321P01""";03;Ciências sociais, comunicação e informação;032;Comunicação e informação;0321;Comunicação e reportagem;14;12;2;0;13;0;0;0;0;0;12;0;0;1;0;0;13;6;7;0;7;6;0;0;0;0;9;0;2;2;0;0;2013
55;SP;São Paulo;Jornalismo;"""0321J01""";03;Ciências sociais, comunicação e informação;032;Comunicação e informação;0321;Comunicação e reportagem;57;34;23;1;54;2;0;0;0;0;17;0;0;1;0;0;68;36;32;0;44;23;0;0;0;0;48;2;5;2;0;1;2013
55;SP;São Paulo;Publicidade e propaganda;"""0414P01""";04;Negócios, administração e direito;041;Negócios e administração;0414;Marketing e propaganda;49;26;23;0;47;2;0;0;0;0;4;0;0;1;0;0;58;26;32;0;35;19;0;0;0;0;35;0;5;8;0;1;2013
55;SP;São Paulo;Relações públicas;"""0414R01""";04;Negócios, administração e direito;041;Negócios e administração;0414;Marketing e propaganda;55;37;18;0;50;4;0;0;0;0;8;0;1;0;0;2;44;34;10;0;30;13;0;0;0;0;28;0;10;3;0;0;2013
55;SP;São Paulo;Design;"""0212D02""";02;Artes e humanidades;021;Artes;0212;Moda, design de interiores e desenho industrial;39;26;13;0;36;3;0;0;0;0;3;2;0;0;0;1;22;6;16;0;5;15;0;0;0;0;10;0;1;3;0;0;2013
55;SP;São Paulo;Direito;"""0421D01""";04;Negócios, administração e direito;042;Direito;0421;Direito;445;201;244;4;404;21;6;3;0;0;21;0;3;6;0;8;443;171;272;0;297;85;19;10;3;1;321;10;50;46;0;1;2013
55;SP;São Paulo;Teatro formação de professor;"""0114T01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);10;4;6;0;9;1;0;0;0;0;2;0;0;0;0;0;14;9;5;0;3;8;2;0;0;0;9;0;2;0;0;0;2013
55;SP;São Paulo;Artes visuais formação de professor;"""0114A02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);2;2;0;0;2;0;0;0;0;0;1;0;0;1;0;0;8;6;2;0;2;3;0;1;0;0;5;0;1;0;0;0;2013
55;SP;São Paulo;Música formação de professor;"""0114M02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);12;7;5;0;10;1;0;0;0;0;2;0;0;0;0;1;12;10;2;0;5;4;0;0;0;0;4;2;1;0;0;0;2013
55;SP;São Paulo;Educação física formação de professor;"""0114E03""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);8;7;1;0;6;2;0;0;0;0;5;0;1;0;0;0;13;7;6;0;6;4;1;0;0;0;7;0;0;2;0;0;2013
55;SP;São Paulo;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;3;2;1;0;2;1;0;0;0;0;2;0;0;0;0;0;28;14;14;0;14;9;0;0;1;0;21;1;1;1;0;0;2013
55;SP;São Paulo;Ensino profissionalizante em área específica formação de professor;"""0114E06""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);29;18;11;0;16;6;0;2;3;0;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;Enfermagem;"""0913E01""";09;Saúde e bem-estar;091;Saúde;0913;Enfermagem;77;67;10;0;72;1;0;3;0;0;2;0;0;1;0;1;42;40;2;0;26;12;2;0;0;0;35;2;2;2;0;1;2013
55;SP;São Paulo;Enfermagem formação de professor;"""0114E05""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;3;0;7;8;0;1;0;0;13;0;0;2;0;1;2013
55;SP;São Paulo;Engenharia ambiental;"""0712E01""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0712;Tecnologia de proteção ambiental;9;4;5;0;8;1;0;0;0;0;4;0;0;1;0;0;24;9;15;0;16;5;0;0;0;0;10;0;1;3;1;1;2013
55;SP;São Paulo;Engenharia civil;"""0732E01""";07;Engenharia, produção e construção;073;Arquitetura e construção;0732;Engenharia civil e construção;9;2;7;0;9;0;0;0;0;0;2;0;1;0;0;3;156;22;134;0;69;83;1;0;0;0;64;1;7;11;0;4;2013
55;SP;São Paulo;Engenharia de computação (DCN Engenharia);"""0714E04""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;9;1;8;0;9;0;0;0;0;0;1;0;0;2;0;0;26;3;23;0;16;10;0;0;0;0;17;0;2;4;0;0;2013
55;SP;São Paulo;Engenharia de materiais;"""0722E01""";07;Engenharia, produção e construção;072;Produção e processamento;0722;Materiais;2;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;20;7;13;0;8;9;0;0;0;0;8;0;1;1;0;0;2013
55;SP;São Paulo;Engenharia de minas;"""0724E01""";07;Engenharia, produção e construção;072;Produção e processamento;0724;Mineração e extração;2;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;15;6;9;0;10;5;0;0;0;0;9;0;0;2;0;0;2013
55;SP;São Paulo;Engenharia de petróleo;"""0724E02""";07;Engenharia, produção e construção;072;Produção e processamento;0724;Mineração e extração;47;11;36;0;47;0;0;0;0;0;1;0;0;0;0;0;13;2;11;0;5;7;0;0;0;0;6;0;0;2;0;0;2013
55;SP;São Paulo;Engenharia de produção;"""0725E02""";07;Engenharia, produção e construção;072;Produção e processamento;0725;Produção e processos de fabricação;67;18;49;1;66;0;0;0;0;0;1;0;0;0;0;1;81;19;62;0;65;16;0;0;0;0;44;1;4;13;0;6;2013
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;4;13;0;8;9;0;0;0;0;7;0;5;2;0;0;2013
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;31;5;26;0;21;9;0;0;0;0;22;1;1;2;0;0;2013
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;21;6;15;0;19;1;1;0;0;0;3;0;0;2;0;0;33;3;30;0;15;17;0;1;0;0;17;0;2;5;0;0;2013
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;12;1;11;0;11;1;0;0;0;0;1;1;0;0;0;0;41;6;35;0;20;20;0;0;0;0;26;0;2;1;0;0;2013
55;SP;São Paulo;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;4;1;3;0;4;0;0;0;0;0;0;1;0;1;0;0;6;0;6;0;3;3;0;0;0;0;3;0;1;0;0;0;2013
55;SP;São Paulo;Engenharia mecatrônica;"""0714E09""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;63;10;53;0;62;1;0;0;0;0;2;0;0;1;0;0;56;6;50;0;43;11;0;0;0;0;38;1;3;7;0;0;2013
55;SP;São Paulo;Engenharia mecânica;"""0715E02""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0715;Engenharia mecânica e metalurgia;4;0;4;0;4;0;0;0;0;0;1;0;0;0;0;0;41;3;38;0;26;15;0;0;0;0;20;0;4;6;0;0;2013
55;SP;São Paulo;Engenharia metalúrgica;"""0715E03""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0715;Engenharia mecânica e metalurgia;12;2;10;0;12;0;0;0;0;0;2;0;3;0;0;0;12;1;11;0;0;6;2;0;0;0;4;0;0;0;0;0;2013
55;SP;São Paulo;Engenharia naval;"""0716E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0716;Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária;6;1;5;0;2;3;0;0;0;0;2;0;0;0;0;0;45;6;39;0;25;18;1;0;0;0;20;0;0;3;0;10;2013
55;SP;São Paulo;Engenharia química;"""0711E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0711;Engenharia química e de processos;3;2;1;0;3;0;0;0;0;0;1;0;0;0;0;2;70;27;43;0;59;10;0;0;0;0;52;0;3;11;0;1;2013
55;SP;São Paulo;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;3;2;1;0;2;1;0;0;0;0;2;0;0;0;0;0;31;7;24;0;17;13;1;0;0;0;16;1;5;2;0;0;2013
55;SP;São Paulo;Estatística;"""0542E01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0542;Estatística;44;7;37;0;37;3;0;0;1;0;3;1;0;0;0;2;28;18;10;0;20;5;0;0;0;0;14;0;3;6;0;0;2013
55;SP;São Paulo;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;74;54;20;0;72;2;0;0;0;0;1;0;0;0;0;3;59;47;12;0;30;27;1;0;0;0;27;0;0;11;0;2;2013
55;SP;São Paulo;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;73;48;25;2;68;1;0;1;0;0;5;0;1;1;0;0;67;37;30;0;12;46;1;0;0;0;24;0;6;2;0;1;2013
55;SP;São Paulo;Filosofia formação de professor;"""0114F01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);4;1;3;0;1;1;1;0;0;0;2;0;0;0;0;0;24;5;19;0;6;8;3;1;1;0;15;0;1;0;0;0;2013
55;SP;São Paulo;Filosofia;"""0223F01""";02;Artes e humanidades;022;Humanidades (exceto línguas);0223;Filosofia e ética;138;40;98;0;58;42;7;11;4;0;27;0;5;2;0;1;96;27;69;0;27;27;10;6;7;2;49;1;12;3;1;0;2013
55;SP;São Paulo;Fisioterapia;"""0915F01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;28;22;6;0;27;1;0;0;0;0;12;0;1;7;0;0;18;14;4;0;10;8;0;0;0;0;15;0;1;2;0;0;2013
55;SP;São Paulo;Fonoaudiologia;"""0915F02""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;31;27;4;1;29;1;0;0;0;0;2;0;0;1;0;0;24;22;2;0;16;3;0;1;0;0;18;3;2;0;0;0;2013
55;SP;São Paulo;Física formação de professor;"""0114F02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);102;22;80;0;65;20;2;8;0;1;11;0;1;0;0;0;48;11;37;0;10;22;8;2;0;0;18;2;5;0;1;0;2013
55;SP;São Paulo;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;174;29;145;2;132;25;3;3;1;0;31;2;7;0;0;0;100;24;76;0;59;26;4;0;4;0;58;1;6;9;0;1;2013
55;SP;São Paulo;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;0;5;2;0;0;0;0;4;1;1;0;0;0;2013
55;SP;São Paulo;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;10;4;6;0;6;4;0;0;0;0;7;0;0;0;0;0;2013
55;SP;São Paulo;Ciências naturais formação de professor;"""0114C02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);43;17;26;0;26;6;3;1;0;0;5;0;2;0;0;1;14;9;5;0;3;5;0;2;0;0;6;1;0;2;0;0;2013
55;SP;São Paulo;Geofísica;"""0532G01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0532;Ciências da terra;33;10;23;0;30;2;0;0;0;1;2;1;1;0;0;0;22;5;17;0;10;10;0;0;0;0;13;1;0;2;0;0;2013
55;SP;São Paulo;Geografia formação de professor;"""0114G01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;28;37;0;14;39;2;1;1;0;36;0;6;1;0;0;2013
55;SP;São Paulo;Geografia;"""0312G01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0312;Ciências sociais e políticas;166;66;100;1;131;24;2;3;2;0;14;0;1;0;0;0;92;32;60;0;24;48;3;2;2;0;49;0;7;2;1;0;2013
55;SP;São Paulo;Geologia;"""0532G02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0532;Ciências da terra;53;24;29;0;51;2;0;0;0;0;4;1;0;0;0;1;50;11;39;0;31;15;2;0;0;0;31;1;6;3;0;0;2013
55;SP;São Paulo;Ensino profissionalizante em área específica formação de professor;"""0114E06""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013
55;SP;São Paulo;Gerontologia;"""0921G01""";09;Saúde e bem-estar;092;Bem-estar;0921;Assistência a idosos e a deficientes;50;44;6;0;42;4;0;0;3;0;0;0;0;0;0;0;41;37;4;0;33;4;0;0;1;0;25;2;7;5;0;0;2013
